date,score
2018-07-29,31
2018-07-30,36
2018-07-31,33
2018-06-01,33
2018-06-02,25
2018-06-03,40
2018-06-04,33
2018-06-05,50
2018-06-06,70
2018-06-07,73
2018-06-08,76
2018-06-09,60
2018-06-10,66
2018-06-11,52
2018-06-12,39
2018-06-13,51
2018-06-14,49
2018-06-15,53
2018-06-16,55
2018-06-17,52
2018-06-18,38
2018-06-19,39
2018-06-20,41
2018-06-21,37
2018-06-22,25
2018-06-23,23
2018-06-24,21
2018-06-25,20
2018-06-26,20
2018-06-27,23
2018-06-28,29
2018-06-29,39
2018-06-30,42
2018-05-01,63
2018-05-02,67
2018-05-03,41
2018-05-04,26
2018-05-05,34
2018-05-06,42
2018-05-07,56
2018-05-08,55
2018-05-09,38
2018-05-10,36
2018-05-11,35
2018-05-12,44
2018-05-13,66
2018-05-14,52
2018-05-15,53
2018-05-16,52
2018-05-17,57
2018-05-18,69
2018-05-19,61
2018-05-20,56
2018-05-21,56
2018-05-22,46
2018-05-23,43
2018-05-24,42
2018-05-25,41
2018-05-26,56
2018-05-27,53
2018-05-28,91
2018-05-29,55
2018-05-30,57
2018-05-31,46
2018-04-01,45
2018-04-02,70
2018-04-03,58
2018-04-04,81
2018-04-05,59
2018-04-05,59
2018-04-06,59
2018-04-07,89
2018-04-08,91
2018-04-09,84
2018-04-10,86
2018-04-11,56
2018-04-12,59
2018-04-13,78
2018-04-14,41
2018-04-15,60
2018-04-16,70
2018-04-17,71
2018-04-18,71
2018-04-19,71
2018-04-20,61
2018-04-21,60
2018-04-22,61
2018-04-23,57
2018-04-24,35
2018-04-25,35
2018-04-26,42
2018-04-27,55
2018-04-28,53
2018-04-29,60
2018-04-30,51
2018-03-01,60
2018-03-02,78
2018-03-03,69
2018-03-04,70
2018-03-05,92
2018-03-06,32
2018-03-07,33
2018-03-08,44
2018-03-09,61
2018-03-10,61
2018-03-11,68
2018-03-12,69
2018-03-13,45
2018-03-14,45
2018-03-15,65
2018-03-16,71
2018-03-17,68
2018-03-18,75
2018-03-19,35
2018-03-20,50
2018-03-21,48
2018-03-22,73
2018-03-23,73
2018-03-24,98
2018-03-25,95
2018-03-26,93
2018-03-27,91
2018-03-28,49
2018-03-29,54
