date,score
2018-07-29,52
2018-07-30,39
2018-07-31,56
2018-06-01,63
2018-06-02,69
2018-06-03,76
2018-06-04,53
2018-06-05,73
2018-06-06,94
2018-06-07,96
2018-06-08,54
2018-06-09,59
2018-06-10,64
2018-06-11,50
2018-06-12,62
2018-06-13,53
2018-06-14,53
2018-06-15,43
2018-06-16,57
2018-06-17,50
2018-06-18,37
2018-06-19,51
2018-06-20,72
2018-06-21,40
2018-06-22,60
2018-06-23,60
2018-06-24,45
2018-06-25,40
2018-06-26,34
2018-06-27,41
2018-06-28,49
2018-06-29,53
2018-06-30,43
2018-05-01,84
2018-05-02,55
2018-05-03,74
2018-05-04,92
2018-05-05,55
2018-05-06,65
2018-05-07,73
2018-05-08,73
2018-05-09,36
2018-05-10,33
2018-05-11,47
2018-05-12,58
2018-05-13,78
2018-05-14,110
2018-05-15,116
2018-05-16,129
2018-05-17,72
2018-05-18,74
2018-05-19,57
2018-05-20,83
2018-05-21,59
2018-05-22,46
2018-05-23,61
2018-05-24,68
2018-05-25,98
2018-05-26,56
2018-05-27,68
2018-05-28,104
2018-05-29,105
2018-05-30,84
2018-05-31,64
2018-04-01,65
2018-04-02,81
2018-04-03,98
2018-04-04,116
2018-04-05,73
2018-04-05,73
2018-04-06,82
2018-04-07,85
2018-04-08,84
2018-04-09,106
2018-04-10,107
2018-04-11,122
2018-04-12,92
2018-04-13,40
2018-04-14,58
2018-04-15,55
2018-04-16,75
2018-04-17,89
2018-04-18,119
2018-04-19,116
2018-04-20,84
2018-04-21,68
2018-04-22,70
2018-04-23,56
2018-04-24,38
2018-04-25,42
2018-04-26,55
2018-04-27,56
2018-04-28,73
2018-04-29,95
2018-04-30,96
2018-03-01,111
2018-03-02,105
2018-03-03,121
2018-03-04,83
2018-03-05,58
2018-03-06,35
2018-03-07,42
2018-03-08,65
2018-03-09,85
2018-03-10,93
2018-03-11,78
2018-03-12,106
2018-03-13,123
2018-03-14,146
2018-03-15,139
2018-03-16,127
2018-03-17,63
2018-03-18,70
2018-03-19,75
2018-03-20,89
2018-03-21,92
2018-03-22,87
2018-03-23,100
2018-03-24,91
2018-03-25,58
2018-03-26,78
2018-03-27,61
2018-03-28,71
2018-03-29,92
2018-03-30,66
2018-03-31,54
2018-02-01,79
2018-02-02,92
2018-02-03,93
2018-02-04,109
2018-02-05,107
2018-02-06,128
2018-02-07,150
2018-02-08,139
2018-02-09,127
2018-02-10,99
2018-02-11,115
2018-02-12,115
2018-02-13,117
2018-02-14,155
2018-02-15,145
2018-02-16,196
2018-02-17,149
2018-02-18,60
2018-02-19,62
2018-02-20,77
2018-02-21,53
2018-02-22,44
2018-02-23,60
2018-02-24,49
2018-02-25,66
2018-02-26,86
2018-02-27,88
2018-02-28,108
2018-01-01,113
2018-01-02,128
2018-01-03,61
2018-01-04,39
2018-01-05,47
2018-01-06,43
2018-01-07,54
2018-01-08,63
2018-01-09,86
2018-01-10,115
2018-01-11,129
2018-01-12,126
2018-01-13,169
2018-01-14,193
2018-01-15,237
2018-01-16,113
2018-01-17,109
2018-01-18,145
2018-01-19,96
2018-01-20,129
2018-01-21,154
2018-01-22,129
2018-01-23,116
2018-01-24,73
2018-01-25,40
2018-01-26,65
2018-01-27,58
2018-01-28,86
2018-01-29,120
2018-01-30,123
2018-01-31,91
2017-12-01,62
2017-12-02,85
2017-12-03,92
2017-12-04,118
2017-12-05,112
2017-12-06,92
2017-12-07,75
2017-12-08,63
2017-12-09,90
2017-12-10,94
2017-12-11,120
2017-12-12,138
2017-12-13,97
2017-12-14,96
2017-12-15,87
2017-12-16,64
2017-12-17,78
2017-12-18,101
2017-12-19,117
2017-12-20,121
2017-12-21,150
2017-12-22,211
2017-12-23,194
2017-12-24,175
2017-12-25,184
2017-12-26,172
2017-12-27,175
2017-12-28,188
2017-12-29,224
2017-12-30,165
2017-12-31,161
2017-11-01,74
2017-11-02,100
2017-11-03,120
2017-11-04,119
2017-11-05,129
2017-11-06,148
2017-11-07,116
2017-11-08,133
2017-11-09,114
2017-11-10,41
2017-11-11,53
2017-11-12,54
2017-11-13,64
2017-11-14,69
2017-11-15,88
2017-11-16,67
2017-11-17,57
2017-11-18,61
2017-11-19,45
2017-11-20,55
2017-11-21,55
2017-11-22,64
2017-11-23,50
2017-11-24,80
2017-11-25,99
2017-11-26,125
2017-11-27,141
2017-11-28,147
2017-11-29,76
2017-11-30,75
2017-10-01,68
2017-10-02,69
2017-10-03,25
2017-10-05,36
2017-10-06,61
2017-10-07,60
2017-10-08,82
2017-10-09,48
2017-10-10,23
2017-10-11,51
2017-10-12,32
2017-10-13,51
2017-10-14,29
2017-10-15,17
2017-10-16,28
2017-10-17,52
2017-10-18,40
2017-10-19,89
2017-10-20,93
2017-10-21,63
2017-10-22,38
2017-10-23,31
2017-10-24,45
2017-10-25,57
2017-10-26,80
2017-10-27,76
2017-10-28,102
2017-10-29,76
2017-10-30,33
2017-10-31,52
2017-09-01,41
2017-09-02,37
2017-09-03,35
2017-09-04,33
2017-09-05,29
2017-09-06,47
2017-09-07,53
2017-09-08,41
2017-09-09,35
2017-09-10,42
2017-09-11,55
2017-09-12,80
2017-09-13,61
2017-09-14,57
2017-09-15,36
2017-09-16,55
2017-09-17,41
2017-09-18,48
2017-09-19,34
2017-09-20,50
2017-09-21,66
2017-09-22,65
2017-09-23,74
2017-09-24,84
2017-09-25,87
2017-09-26,74
2017-09-27,31
2017-09-28,33
2017-09-29,53
2017-09-30,71
2017-08-01,58
2017-08-02,61
2017-08-03,55
2017-08-04,73
2017-08-05,65
2017-08-06,68
2017-08-07,44
2017-08-08,55
2017-08-09,65
2017-08-10,69
2017-08-11,46
2017-08-12,72
2017-08-13,78
2017-08-14,86
2017-08-15,52
2017-08-16,51
2017-08-17,60
2017-08-18,42
2017-08-19,43
2017-08-20,47
2017-08-21,34
2017-08-22,53
2017-08-23,70
2017-08-24,42
2017-08-25,27
2017-08-26,30
2017-08-27,49
2017-08-28,49
2017-08-29,26
2017-08-30,22
2017-08-31,25
2017-07-01,84
2017-07-02,97
2017-07-03,71
2017-07-04,71
2017-07-05,39
2017-07-06,43
2017-07-07,78
2017-07-08,69
2017-07-09,84
2017-07-10,114
2017-07-11,115
2017-07-12,94
2017-07-13,73
2017-07-14,75
2017-07-15,62
2017-07-16,76
2017-07-17,65
2017-07-18,47
2017-07-19,54
2017-07-20,58
2017-07-21,55
2017-07-22,50
2017-07-23,73
2017-07-24,76
2017-07-25,82
2017-07-26,77
2017-07-27,79
2017-07-28,80
2017-07-29,45
2017-07-30,83
2017-07-31,75
2017-06-01,59
2017-06-02,76
2017-06-03,81
2017-06-04,41
2017-06-05,59
2017-06-06,77
2017-06-07,73
2017-06-08,61
2017-06-09,58
2017-06-10,66
2017-06-11,54
2017-06-12,56
2017-06-13,60
2017-06-14,44
2017-06-15,59
2017-06-16,70
2017-06-17,79
2017-06-18,91
2017-06-19,64
2017-06-20,67
2017-06-21,109
2017-06-22,101
2017-06-23,121
2017-06-24,45
