date,score
2018-07-29,67
2018-07-30,68
2018-07-31,54
2018-06-01,86
2018-06-02,93
2018-06-03,89
2018-06-04,68
2018-06-05,83
2018-06-06,102
2018-06-07,91
2018-06-08,44
2018-06-09,51
2018-06-10,73
2018-06-11,87
2018-06-12,87
2018-06-13,86
2018-06-14,103
2018-06-15,80
2018-06-16,62
2018-06-17,86
2018-06-18,58
2018-06-19,66
2018-06-20,88
2018-06-21,65
2018-06-22,84
2018-06-23,94
2018-06-24,81
2018-06-25,61
2018-06-26,41
2018-06-27,53
2018-06-28,68
2018-06-29,96
2018-06-30,83
2018-05-01,94
2018-05-02,84
2018-05-03,91
2018-05-04,80
2018-05-05,87
2018-05-06,51
2018-05-07,59
2018-05-08,81
2018-05-09,84
2018-05-10,72
2018-05-11,55
2018-05-12,70
2018-05-13,88
2018-05-14,90
2018-05-15,87
2018-05-16,101
2018-05-17,106
2018-05-18,92
2018-05-19,62
2018-05-20,48
2018-05-21,64
2018-05-22,118
2018-05-23,86
2018-05-24,99
2018-05-25,90
2018-05-26,162
2018-05-27,122
2018-05-28,94
2018-05-29,82
2018-05-30,81
2018-05-31,85
2018-04-01,123
2018-04-02,128
2018-04-03,138
2018-04-04,244
2018-04-05,88
2018-04-05,88
2018-04-06,134
2018-04-07,85
2018-04-08,88
2018-04-09,109
2018-04-10,235
2018-04-11,218
2018-04-12,93
2018-04-13,43
2018-04-14,84
2018-04-15,93
2018-04-16,94
2018-04-17,105
2018-04-18,111
2018-04-19,96
2018-04-20,82
2018-04-21,75
2018-04-22,97
2018-04-23,66
2018-04-24,53
2018-04-25,35
2018-04-26,59
2018-04-27,74
2018-04-28,67
2018-04-29,71
2018-04-30,106
2018-03-01,130
2018-03-02,127
2018-03-03,233
2018-03-04,110
2018-03-05,75
2018-03-06,69
2018-03-07,73
2018-03-08,92
2018-03-09,184
2018-03-10,232
2018-03-11,231
2018-03-12,232
2018-03-13,154
2018-03-14,105
2018-03-15,156
2018-03-16,205
2018-03-17,73
2018-03-18,118
2018-03-19,121
2018-03-20,156
2018-03-21,149
2018-03-22,117
2018-03-23,101
2018-03-24,130
2018-03-25,124
2018-03-26,132
2018-03-27,106
2018-03-28,104
2018-03-29,129
2018-03-30,111
2018-03-31,101
2018-02-01,105
2018-02-02,74
2018-02-03,69
2018-02-04,109
2018-02-05,115
2018-02-06,138
2018-02-07,160
2018-02-08,124
2018-02-09,212
2018-02-10,183
2018-02-11,89
2018-02-12,86
2018-02-13,130
2018-02-14,195
2018-02-15,129
2018-02-16,287
2018-02-17,246
2018-02-18,195
2018-02-19,62
2018-02-20,82
2018-02-21,41
2018-02-22,51
2018-02-23,75
2018-02-24,92
2018-02-25,107
2018-02-26,168
2018-02-27,130
2018-02-28,90
2018-01-01,255
2018-01-02,289
2018-01-03,186
2018-01-04,103
2018-01-05,145
2018-01-06,200
2018-01-07,144
2018-01-08,69
2018-01-09,87
2018-01-10,121
2018-01-11,150
2018-01-12,184
2018-01-13,279
2018-01-14,324
2018-01-15,343
2018-01-16,262
2018-01-17,197
2018-01-18,182
2018-01-19,200
2018-01-20,234
2018-01-21,241
2018-01-22,239
2018-01-23,174
2018-01-24,178
2018-01-25,187
2018-01-26,154
2018-01-27,168
2018-01-28,165
2018-01-29,63
2018-01-30,72
2018-01-31,70
2017-12-01,159
2017-12-02,237
2017-12-03,195
2017-12-04,136
2017-12-05,107
2017-12-06,126
2017-12-07,132
2017-12-08,62
2017-12-09,102
2017-12-10,96
2017-12-11,124
2017-12-12,147
2017-12-13,123
2017-12-14,174
2017-12-15,185
2017-12-16,75
2017-12-17,109
2017-12-18,116
2017-12-19,99
2017-12-20,103
2017-12-21,159
2017-12-22,231
2017-12-23,195
2017-12-24,128
2017-12-25,132
2017-12-26,189
2017-12-27,262
2017-12-28,355
2017-12-29,340
2017-12-30,179
2017-12-31,190
2017-11-01,72
2017-11-02,73
2017-11-03,87
2017-11-04,107
2017-11-05,171
2017-11-06,187
2017-11-07,92
2017-11-08,131
2017-11-09,149
2017-11-10,64
2017-11-11,86
2017-11-12,122
2017-11-13,174
2017-11-14,182
2017-11-15,177
2017-11-16,260
2017-11-17,292
2017-11-18,87
2017-11-19,81
2017-11-20,90
2017-11-21,110
2017-11-22,73
2017-11-23,85
2017-11-24,98
2017-11-25,113
2017-11-26,114
2017-11-27,169
2017-11-28,140
2017-11-29,143
2017-11-30,175
2017-10-01,84
2017-10-02,82
2017-10-03,23
2017-10-05,43
2017-10-06,65
2017-10-07,75
2017-10-08,84
2017-10-09,25
2017-10-10,24
2017-10-11,38
2017-10-12,33
2017-10-13,85
2017-10-14,97
