date,score
2018-7-29,111
2018-7-30,116
2018-7-31,118
2018-6-1,91
2018-6-2,120
2018-6-3,92
2018-6-4,76
2018-6-5,110
2018-6-6,116
2018-6-7,71
2018-6-8,52
2018-6-9,52
2018-6-10,60
2018-6-11,88
2018-6-12,125
2018-6-13,77
2018-6-14,66
2018-6-15,130
2018-6-16,111
2018-6-17,77
2018-6-18,126
2018-6-19,92
2018-6-20,79
2018-6-21,91
2018-6-22,90
2018-6-23,128
2018-6-24,121
2018-6-25,109
2018-6-26,183
2018-6-27,57
2018-6-28,40
2018-6-29,71
2018-6-30,108
2018-5-1,125
2018-5-2,45
2018-5-3,50
2018-5-4,87
2018-5-5,179
2018-5-6,121
2018-5-7,102
2018-5-8,68
2018-5-9,86
2018-5-10,122
2018-5-11,105
2018-5-12,190
2018-5-13,72
2018-5-14,168
2018-5-15,95
2018-5-16,147
2018-5-17,64
2018-5-18,60
2018-5-19,78
2018-5-20,59
2018-5-21,82
2018-5-22,105
2018-5-23,142
2018-5-24,107
2018-5-25,111
2018-5-26,140
2018-5-27,89
2018-5-28,188
2018-5-29,46
2018-5-30,56
2018-5-31,97
2018-4-1,221
2018-4-2,283
2018-4-3,78
2018-4-4,34
2018-4-5,91
2018-4-5,91
2018-4-6,78
2018-4-7,52
2018-4-8,68
2018-4-9,112
2018-4-10,96
2018-4-11,50
2018-4-12,78
2018-4-13,64
2018-4-14,122
2018-4-15,66
2018-4-16,104
2018-4-17,142
2018-4-18,144
2018-4-19,170
2018-4-20,173
2018-4-21,102
2018-4-22,35
2018-4-23,41
2018-4-24,45
2018-4-25,61
2018-4-26,118
2018-4-27,111
2018-4-28,129
2018-4-29,196
2018-4-30,62
2018-3-1,48
2018-3-2,99
2018-3-3,217
2018-3-4,135
2018-3-5,92
2018-3-6,65
2018-3-7,64
2018-3-8,61
2018-3-9,136
2018-3-10,165
2018-3-11,83
2018-3-12,183
2018-3-13,289
2018-3-14,293
2018-3-15,69
2018-3-16,57
2018-3-17,82
2018-3-18,135
2018-3-19,101
2018-3-20,44
2018-3-21,78
2018-3-22,114
2018-3-23,146
2018-3-24,117
2018-3-25,76
2018-3-26,155
2018-3-27,245
2018-3-28,388
2018-3-29,115
2018-3-30,68
2018-3-31,128
2018-2-1,67
2018-2-2,35
2018-2-3,28
2018-2-4,37
2018-2-5,32
2018-2-6,61
2018-2-7,63
2018-2-8,69
2018-2-9,90
2018-2-10,41
2018-2-11,64
2018-2-12,52
2018-2-13,80
2018-2-14,43
2018-2-15,62
2018-2-16,105
2018-2-17,105
2018-2-18,148
2018-2-19,185
2018-2-20,72
2018-2-21,51
2018-2-22,44
2018-2-23,48
2018-2-24,63
2018-2-25,75
2018-2-26,159
2018-2-27,219
2018-2-28,133
2018-1-1,55
2018-1-2,46
2018-1-3,29
2018-1-4,28
2018-1-5,51
2018-1-6,29
2018-1-7,56
2018-1-8,51
2018-1-9,37
2018-1-10,32
2018-1-11,30
2018-1-12,77
2018-1-13,130
2018-1-14,177
2018-1-15,48
2018-1-16,114
2018-1-17,77
2018-1-18,87
2018-1-19,108
2018-1-20,61
2018-1-21,63
2018-1-22,45
2018-1-23,35
2018-1-24,36
2018-1-25,29
2018-1-26,39
2018-1-27,105
2018-1-28,56
2018-1-29,55
2018-1-30,36
2018-1-31,61
2017-12-1,91
2017-12-2,187
2017-12-3,79
2017-12-4,28
2017-12-5,44
2017-12-6,49
2017-12-7,27
2017-12-8,41
2017-12-9,56
2017-12-10,43
2017-12-11,28
2017-12-12,28
2017-12-13,49
2017-12-14,94
2017-12-15,62
2017-12-16,40
2017-12-17,46
2017-12-18,48
2017-12-19,55
2017-12-20,44
2017-12-21,74
2017-12-22,62
2017-12-23,50
2017-12-24,50
2017-12-25,46
2017-12-26,41
2017-12-27,101
2017-12-28,140
2017-12-29,221
2017-12-30,157
2017-12-31,55
2017-11-1,88
2017-11-2,75
2017-11-3,28
2017-11-4,56
2017-11-5,131
2017-11-6,200
2017-11-7,129
2017-11-8,41
2017-11-9,75
2017-11-10,40
2017-11-11,35
2017-11-12,75
2017-11-13,63
2017-11-14,30
2017-11-15,38
2017-11-16,76
2017-11-17,57
2017-11-18,54
2017-11-19,115
2017-11-20,135
2017-11-21,166
2017-11-22,35
2017-11-23,31
2017-11-24,40
2017-11-25,63
2017-11-26,36
2017-11-27,91
2017-11-28,75
2017-11-29,34
2017-11-30,45
2017-10-1,111
2017-10-2,42
2017-10-3,34
2017-10-5,74
2017-10-6,91
2017-10-7,146
2017-10-8,168
2017-10-9,45
2017-10-10,19
2017-10-11,22
2017-10-12,35
2017-10-13,53
2017-10-14,34
2017-10-15,64
2017-10-16,56
2017-10-17,92
2017-10-18,90
2017-10-19,74
2017-10-20,123
2017-10-21,103
2017-10-22,54
2017-10-23,49
2017-10-24,90
2017-10-25,141
2017-10-26,195
2017-10-27,217
2017-10-28,78
2017-10-29,27
2017-10-30,40
2017-10-31,83
2017-9-1,177
2017-9-2,148
2017-9-3,77
2017-9-4,117
2017-9-5,67
2017-9-6,47
2017-9-7,85
2017-9-8,139
2017-9-9,110
2017-9-10,121
2017-9-11,43
2017-9-12,50
2017-9-13,101
2017-9-14,125
2017-9-15,83
2017-9-16,116
2017-9-17,36
2017-9-18,61
2017-9-19,47
2017-9-20,47
2017-9-21,88
2017-9-22,69
2017-9-23,117
2017-9-24,100
2017-9-25,103
2017-9-26,74
2017-9-27,53
2017-9-28,33
2017-9-29,74
2017-9-30,144
2017-8-1,98
2017-8-2,51
2017-8-3,47
2017-8-4,68
2017-8-5,75
2017-8-6,53
2017-8-7,50
2017-8-8,96
2017-8-9,59
2017-8-10,90
2017-8-11,123
2017-8-12,46
2017-8-13,60
2017-8-14,52
2017-8-15,77
2017-8-16,87
2017-8-17,48
2017-8-18,76
2017-8-19,64
2017-8-20,84
2017-8-21,103
2017-8-22,104
2017-8-23,48
2017-8-24,41
2017-8-25,38
2017-8-26,50
2017-8-27,35
2017-8-28,36
2017-8-29,43
2017-8-30,74
2017-8-31,106
2017-7-1,137
2017-7-2,157
2017-7-3,88
2017-7-4,73
2017-7-5,117
2017-7-6,96
2017-7-7,65
2017-7-8,80
2017-7-9,125
2017-7-10,80
2017-7-11,118
2017-7-12,136
2017-7-13,101
2017-7-14,71
2017-7-15,71
2017-7-16,110
2017-7-17,84
2017-7-18,87
2017-7-19,101
2017-7-20,127
2017-7-21,43
2017-7-22,37
2017-7-23,60
2017-7-24,60
