date,score
2018-07-29,39
2018-07-30,41
2018-07-31,41
2018-06-01,52
2018-06-02,62
2018-06-03,61
2018-06-04,55
2018-06-05,33
2018-06-06,19
2018-06-07,16
2018-06-08,18
2018-06-09,23
2018-06-10,52
2018-06-11,86
2018-06-12,60
2018-06-13,31
2018-06-14,37
2018-06-15,32
2018-06-16,65
2018-06-17,86
2018-06-18,80
2018-06-19,35
2018-06-20,47
2018-06-21,47
2018-06-22,32
2018-06-23,30
2018-06-24,33
2018-06-25,22
2018-06-26,33
2018-06-27,55
2018-06-28,50
2018-06-29,56
2018-06-30,38
2018-05-01,43
2018-05-02,50
2018-05-03,46
2018-05-04,48
2018-05-05,53
2018-05-06,41
2018-05-07,34
2018-05-08,33
2018-05-09,42
2018-05-10,46
2018-05-11,57
2018-05-12,57
2018-05-13,50
2018-05-14,49
2018-05-15,42
2018-05-16,37
2018-05-17,39
2018-05-18,58
2018-05-19,62
2018-05-20,48
2018-05-21,57
2018-05-22,64
2018-05-23,82
2018-05-24,68
2018-05-25,46
2018-05-26,40
2018-05-27,41
2018-05-28,74
2018-05-29,55
2018-05-30,59
2018-05-31,54
2018-04-01,88
2018-04-02,98
2018-04-03,81
2018-04-04,62
2018-04-05,48
2018-04-05,48
2018-04-06,43
2018-04-07,79
2018-04-08,77
2018-04-09,98
2018-04-10,67
2018-04-11,58
2018-04-12,45
2018-04-13,35
2018-04-14,35
2018-04-15,24
2018-04-16,58
2018-04-17,78
2018-04-18,132
2018-04-19,107
2018-04-20,81
2018-04-21,56
2018-04-22,55
2018-04-23,49
2018-04-24,40
2018-04-25,41
2018-04-26,81
2018-04-27,68
2018-04-28,63
2018-04-29,63
2018-04-30,56
2018-03-01,89
2018-03-02,66
2018-03-03,48
2018-03-04,40
2018-03-05,41
2018-03-06,49
2018-03-07,53
2018-03-08,16
2018-03-09,43
2018-03-10,59
2018-03-11,87
2018-03-12,67
2018-03-13,65
2018-03-14,53
2018-03-15,69
2018-03-16,112
2018-03-17,65
2018-03-18,53
2018-03-19,52
2018-03-20,28
2018-03-21,38
2018-03-22,50
2018-03-23,108
2018-03-24,73
2018-03-25,67
2018-03-26,87
2018-03-27,67
2018-03-28,122
2018-03-29,90
2018-03-30,87
2018-03-31,73
2018-02-01,70
2018-02-02,63
2018-02-03,58
2018-02-04,58
2018-02-05,42
2018-02-06,48
2018-02-07,59
2018-02-08,66
2018-02-09,80
2018-02-10,109
2018-02-11,79
2018-02-12,65
2018-02-13,68
2018-02-14,64
2018-02-15,64
2018-02-16,174
2018-02-17,88
2018-02-18,58
2018-02-19,65
2018-02-20,54
2018-02-21,45
2018-02-22,18
2018-02-23,20
2018-02-24,43
2018-02-25,36
2018-02-26,37
2018-02-27,45
2018-02-28,51
2018-01-01,108
2018-01-02,122
2018-01-03,129
2018-01-04,96
2018-01-05,50
2018-01-06,29
2018-01-07,33
2018-01-08,30
2018-01-09,55
2018-01-10,43
2018-01-11,38
2018-01-12,40
2018-01-13,50
2018-01-14,77
2018-01-15,87
2018-01-16,122
2018-01-17,148
2018-01-18,184
2018-01-19,156
2018-01-20,168
2018-01-21,141
2018-01-22,158
2018-01-23,103
2018-01-24,104
2018-01-25,72
2018-01-26,57
2018-01-27,49
2018-01-28,40
2018-01-29,24
2018-01-30,42
2018-01-31,26
2017-12-01,28
2017-12-02,29
2017-12-03,43
2017-12-04,45
2017-12-05,51
2017-12-06,67
2017-12-07,90
2017-12-08,64
2017-12-09,82
2017-12-10,106
2017-12-11,64
2017-12-12,70
2017-12-13,100
2017-12-14,82
2017-12-15,40
2017-12-16,22
2017-12-17,55
2017-12-18,63
2017-12-19,54
2017-12-20,48
2017-12-21,56
2017-12-22,86
2017-12-23,109
2017-12-24,88
2017-12-25,81
2017-12-26,93
2017-12-27,108
2017-12-28,118
2017-12-29,99
2017-12-30,85
2017-12-31,60
2017-11-01,85
2017-11-02,93
2017-11-03,69
2017-11-04,76
2017-11-05,103
2017-11-06,75
2017-11-07,48
2017-11-08,28
2017-11-09,60
2017-11-10,85
2017-11-11,73
2017-11-12,70
2017-11-13,56
2017-11-14,41
2017-11-15,37
2017-11-16,61
2017-11-17,68
2017-11-18,41
2017-11-19,20
2017-11-20,17
2017-11-21,28
2017-11-22,30
2017-11-23,52
2017-11-24,49
2017-11-25,51
2017-11-26,47
2017-11-27,42
2017-11-28,59
2017-11-29,64
2017-11-30,54
2017-10-01,44
2017-10-02,42
2017-10-03,39
2017-10-05,34
2017-10-06,42
2017-10-07,50
2017-10-08,53
2017-10-09,48
2017-10-10,38
2017-10-11,55
2017-10-12,52
2017-10-13,38
2017-10-14,33
2017-10-15,26
2017-10-16,20
2017-10-17,23
2017-10-18,28
2017-10-19,25
2017-10-20,28
2017-10-21,35
2017-10-22,56
2017-10-23,79
2017-10-24,83
2017-10-25,102
2017-10-26,100
2017-10-27,79
2017-10-28,79
2017-10-29,70
2017-10-30,74
2017-10-31,68
2017-09-01,47
2017-09-02,64
2017-09-03,70
2017-09-04,42
2017-09-05,41
2017-09-06,54
2017-09-07,48
2017-09-08,55
2017-09-09,38
2017-09-10,32
2017-09-11,68
2017-09-12,55
2017-09-13,42
2017-09-14,40
2017-09-15,61
2017-09-16,83
2017-09-17,100
2017-09-18,113
2017-09-19,87
2017-09-20,89
2017-09-21,85
2017-09-22,54
2017-09-23,44
2017-09-24,39
2017-09-25,24
2017-09-26,60
2017-09-27,108
2017-09-28,111
2017-09-29,48
2017-09-30,50
2017-08-01,81
2017-08-02,41
2017-08-03,40
2017-08-04,42
2017-08-05,48
2017-08-06,53
2017-08-07,51
2017-08-08,36
2017-08-09,35
2017-08-10,39
2017-08-11,38
2017-08-12,38
2017-08-13,34
2017-08-14,39
2017-08-15,36
2017-08-16,37
2017-08-17,47
2017-08-18,69
2017-08-19,56
2017-08-20,82
2017-08-21,66
2017-08-22,64
2017-08-23,19
2017-08-24,26
2017-08-25,41
2017-08-26,46
2017-08-27,15
2017-08-28,18
2017-08-29,44
2017-08-30,66
2017-08-31,50
2017-07-01,27
2017-07-02,25
2017-07-03,23
2017-07-04,30
2017-07-05,40
